9.900000e+01 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
9.900000e+01 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.990000e+02 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.990000e+02 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.990000e+02 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
4.990000e+02 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
4.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
9.900000e+01 0.000000e+00 -1.372932e-15 1.162170e-15 0.000000e+00 1.884942e-30 1.350639e-30 0.000000e+00 3.553007e-60 1.824225e-60 0.000000e+00 -8.992102e-18 -1.304431e-17 0.000000e+00 8.085789e-35 1.701540e-34 0.000000e+00 6.537999e-69 2.895237e-68 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.999745e-02 9.999490e-03 9.998980e-05 -1.016868e-07 1.034021e-14 
9.900000e+01 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.990000e+02 0.000000e+00 -1.447708e-15 1.213493e-15 0.000000e+00 2.095859e-30 1.472566e-30 0.000000e+00 4.392623e-60 2.168450e-60 0.000000e+00 -1.933268e-17 3.516881e-18 0.000000e+00 3.737525e-34 1.236845e-35 0.000000e+00 1.396909e-67 1.529786e-70 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.998875e-02 9.997750e-03 9.995500e-05 2.956170e-07 8.738940e-14 
1.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.990000e+02 0.000000e+00 -1.570657e-15 1.380962e-15 0.000000e+00 2.466962e-30 1.907056e-30 0.000000e+00 6.085902e-60 3.636861e-60 0.000000e+00 -1.990189e-17 -7.826584e-18 0.000000e+00 3.960851e-34 6.125542e-35 0.000000e+00 1.568834e-67 3.752227e-69 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.990512e-02 9.981032e-03 9.962100e-05 1.562871e-06 2.442565e-12 
2.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.990000e+02 0.000000e+00 -1.708987e-15 1.525764e-15 0.000000e+00 2.920637e-30 2.327955e-30 0.000000e+00 8.530122e-60 5.419376e-60 0.000000e+00 -2.822314e-17 2.078958e-17 0.000000e+00 7.965455e-34 4.322065e-34 0.000000e+00 6.344847e-67 1.868025e-67 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.969201e-02 9.938496e-03 9.877371e-05 2.693452e-06 7.254685e-12 
3.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
4.990000e+02 0.000000e+00 -1.888450e-15 1.870825e-15 0.000000e+00 3.566243e-30 3.499985e-30 0.000000e+00 1.271809e-59 1.224990e-59 0.000000e+00 1.192622e-18 -4.344263e-17 0.000000e+00 1.422348e-36 1.887262e-33 0.000000e+00 2.023074e-72 3.561757e-66 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.939429e-02 9.879224e-03 9.759908e-05 3.178466e-06 1.010265e-11 
4.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
9.900000e+01 0.000000e+00 -1.700815e-15 1.616227e-15 0.000000e+00 2.892772e-30 2.612190e-30 0.000000e+00 8.368129e-60 6.823534e-60 0.000000e+00 1.599876e-17 -1.296299e-17 0.000000e+00 2.559603e-34 1.680392e-34 0.000000e+00 6.551566e-68 2.823716e-68 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.999730e-02 9.999460e-03 9.998920e-05 -1.078250e-07 1.162623e-14 
9.900000e+01 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.990000e+02 0.000000e+00 -1.882995e-15 1.703573e-15 0.000000e+00 3.545670e-30 2.902161e-30 0.000000e+00 1.257177e-59 8.422538e-60 0.000000e+00 0.000000e+00 -1.383035e-17 0.000000e+00 0.000000e+00 1.912787e-34 0.000000e+00 0.000000e+00 3.658754e-68 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.998850e-02 9.997700e-03 9.995400e-05 2.902390e-07 8.423867e-14 
1.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.990000e+02 0.000000e+00 -1.913536e-15 1.799349e-15 0.000000e+00 3.661618e-30 3.237656e-30 0.000000e+00 1.340745e-59 1.048241e-59 0.000000e+00 -2.282923e-17 -1.384391e-17 0.000000e+00 5.211738e-34 1.916537e-34 0.000000e+00 2.716222e-67 3.673116e-68 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.990488e-02 9.980986e-03 9.962008e-05 1.563354e-06 2.444076e-12 
2.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.990000e+02 0.000000e+00 -1.958130e-15 1.998557e-15 0.000000e+00 3.834274e-30 3.994231e-30 0.000000e+00 1.470165e-59 1.595388e-59 0.000000e+00 1.261063e-17 1.818072e-17 0.000000e+00 1.590279e-34 3.305384e-34 0.000000e+00 2.528987e-68 1.092556e-67 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.969175e-02 9.938446e-03 9.877270e-05 2.694554e-06 7.260623e-12 
3.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
4.990000e+02 0.000000e+00 -2.014271e-15 2.240307e-15 0.000000e+00 4.057289e-30 5.018977e-30 0.000000e+00 1.646160e-59 2.519013e-59 0.000000e+00 6.126420e-17 2.253108e-17 0.000000e+00 3.753302e-33 5.076494e-34 0.000000e+00 1.408728e-65 2.577079e-67 0.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -9.939401e-02 9.879169e-03 9.759799e-05 3.180814e-06 1.011758e-11 
4.990000e+02 1.000000e+00 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
