1.625113e-09	 1.625120e-09	 -2.856785e-20	 1.105343e-03	 7.509355e-04	 1.457036e-14	 1.002422e+00	 1.001470e+00	 2.819085e-14	 6.180855e-11	 9.821759e-11	 3.303777e-22	  -2.451359e-19	 -2.451359e-19	 -7.289771e-34
1.237295e-09	 1.237302e-09	 -2.860536e-20	 1.111568e-03	 7.615699e-04	 1.458802e-14	 1.002533e+00	 1.001546e+00	 2.964877e-14	 5.507194e-11	 9.407656e-11	 1.562567e-22	  -1.866367e-19	 -1.866367e-19	 -6.478168e-34
9.420252e-10	 9.420325e-10	 -2.863612e-20	 1.117084e-03	 7.717561e-04	 1.458744e-14	 1.002644e+00	 1.001622e+00	 3.110754e-14	 4.879787e-11	 9.011172e-11	 -5.119710e-24	  -1.420977e-19	 -1.420977e-19	 -5.754637e-34
7.172187e-10	 7.172260e-10	 -2.866139e-20	 1.121940e-03	 7.815131e-04	 1.456998e-14	 1.002756e+00	 1.001700e+00	 3.256541e-14	 4.295919e-11	 8.631556e-11	 -1.544774e-22	  -1.081876e-19	 -1.081876e-19	 -5.110178e-34
5.460601e-10	 5.460674e-10	 -2.868221e-20	 1.126183e-03	 7.908594e-04	 1.453691e-14	 1.002869e+00	 1.001779e+00	 3.402076e-14	 3.753023e-11	 8.268091e-11	 -2.925093e-22	  -8.236971e-20	 -8.236971e-20	 -4.536573e-34
4.157467e-10	 4.157540e-10	 -2.869940e-20	 1.129855e-03	 7.998122e-04	 1.448945e-14	 1.002981e+00	 1.001858e+00	 3.547207e-14	 3.248670e-11	 7.920090e-11	 -4.198758e-22	  -6.271302e-20	 -6.271302e-20	 -4.026350e-34
3.165312e-10	 3.165385e-10	 -2.871364e-20	 1.132998e-03	 8.083884e-04	 1.442873e-14	 1.003095e+00	 1.001939e+00	 3.691798e-14	 2.780566e-11	 7.586895e-11	 -5.372048e-22	  -4.774720e-20	 -4.774720e-20	 -3.572750e-34
2.409925e-10	 2.409998e-10	 -2.872546e-20	 1.135651e-03	 8.166040e-04	 1.435581e-14	 1.003208e+00	 1.002020e+00	 3.835721e-14	 2.346540e-11	 7.267875e-11	 -6.450926e-22	  -3.635282e-20	 -3.635282e-20	 -3.169671e-34
1.834804e-10	 1.834877e-10	 -2.873532e-20	 1.137849e-03	 8.244742e-04	 1.427169e-14	 1.003322e+00	 1.002102e+00	 3.978858e-14	 1.944542e-11	 6.962429e-11	 -7.441046e-22	  -2.767759e-20	 -2.767759e-20	 -2.811628e-34
1.396929e-10	 1.397002e-10	 -2.874355e-20	 1.139627e-03	 8.320140e-04	 1.417733e-14	 1.003436e+00	 1.002185e+00	 4.121104e-14	 1.572633e-11	 6.669978e-11	 -8.347768e-22	  -2.107261e-20	 -2.107261e-20	 -2.493693e-34
1.063549e-10	 1.063622e-10	 -2.875046e-20	 1.141016e-03	 8.392371e-04	 1.407360e-14	 1.003550e+00	 1.002268e+00	 4.262358e-14	 1.228981e-11	 6.389969e-11	 -9.176167e-22	  -1.604385e-20	 -1.604385e-20	 -2.211455e-34
8.097263e-11	 8.097994e-11	 -2.875627e-20	 1.142047e-03	 8.461573e-04	 1.396134e-14	 1.003664e+00	 1.002353e+00	 4.402533e-14	 9.118572e-12	 6.121874e-11	 -9.931045e-22	  -1.221515e-20	 -1.221515e-20	 -1.960967e-34
6.164760e-11	 6.165490e-11	 -2.876118e-20	 1.142747e-03	 8.527873e-04	 1.384133e-14	 1.003778e+00	 1.002438e+00	 4.541546e-14	 6.196271e-12	 5.865185e-11	 -1.061695e-21	  -9.300128e-21	 -9.300128e-21	 -1.738704e-34
